id,dias_viaje,presupuesto,intereses,origen_turista,idioma,grupo,region_preferida,destino_principal,temporada,instruction,input,output
720,14,lujo,cultura,México,español,pareja,costa,Paracas,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de México, viaja pareja, 14 días, presupuesto lujo, intereses: cultura, región preferida: costa, destino: Paracas, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).
Día 4: Día libre para explorar según intereses de cultura.
Día 5: Día libre para explorar según intereses de cultura.
Día 6: Día libre para explorar según intereses de cultura.
Día 7: Día libre para explorar según intereses de cultura.
Día 8: Día libre para explorar según intereses de cultura.
Día 9: Día libre para explorar según intereses de cultura.
Día 10: Día libre para explorar según intereses de cultura.
Día 11: Día libre para explorar según intereses de cultura.
Día 12: Día libre para explorar según intereses de cultura.
Día 13: Día libre para explorar según intereses de cultura.
Día 14: Día libre para explorar según intereses de cultura.

Alojamiento sugerido: hotel de lujo 5 estrellas (~$250+/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
721,3,bajo,cultura,Chile,español,familia con niños,costa,Lima,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja familia con niños, 3 días, presupuesto bajo, intereses: cultura, región preferida: costa, destino: Lima, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada. Barranco y Miraflores: el Parque del Amor y la Huaca Pucllana.
Día 2: Centro Histórico: Plaza Mayor, Catedral y Larco Mar.
Día 3: Visita al Museo Larco y tarde de ceviche en el Mercado Surquillo.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
722,3,bajo,cultura,Chile,español,adultos mayores,todo el país,Perú Express: Lima + Cusco + Iquitos,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja adultos mayores, 3 días, presupuesto bajo, intereses: cultura, región preferida: todo el país, destino: Perú Express: Lima + Cusco + Iquitos, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
723,3,bajo,aventura,Chile,español,pareja,todo el país,Perú Express: Lima + Cusco + Iquitos,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja pareja, 3 días, presupuesto bajo, intereses: aventura, región preferida: todo el país, destino: Perú Express: Lima + Cusco + Iquitos, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
724,3,bajo,aventura,Chile,español,grupo de amigos,todo el país,Machu Picchu + Lago Titicaca,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja grupo de amigos, 3 días, presupuesto bajo, intereses: aventura, región preferida: todo el país, destino: Machu Picchu + Lago Titicaca, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Cusco. Aclimatación, mate de coca, paseo por la Plaza de Armas.
Día 2: City tour Cusco: Sacsayhuamán, Qorikancha y Mercado de San Pedro.
Día 3: Tren a Aguas Calientes. Tarde libre explorando el pueblo.

Alojamiento sugerido: hostal económico (~$20-30/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
725,3,medio,relax,Chile,español,pareja,costa,Lima,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja pareja, 3 días, presupuesto medio, intereses: relax, región preferida: costa, destino: Lima, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada. Barranco y Miraflores: el Parque del Amor y la Huaca Pucllana.
Día 2: Centro Histórico: Plaza Mayor, Catedral y Larco Mar.
Día 3: Visita al Museo Larco y tarde de ceviche en el Mercado Surquillo.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para pareja: Reserva cenas románticas con vista panorámica.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
726,3,medio,relax,Chile,español,grupo de amigos,costa,Paracas,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja grupo de amigos, 3 días, presupuesto medio, intereses: relax, región preferida: costa, destino: Paracas, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada a Paracas. Reserva Nacional: tour en lancha a Islas Ballestas.
Día 2: Buggy por las dunas de Huacachina.
Día 3: Sobrevuelo a las Líneas de Nazca (opcional).

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
727,3,medio,cultura,Chile,español,solo,selva,Manu,lluvia (noviembre-abril),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja solo, 3 días, presupuesto medio, intereses: cultura, región preferida: selva, destino: Manu, temporada: lluvia (noviembre-abril), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para solo: Únete a tours grupales para conocer otros viajeros.
Nota de temporada: Lleva ropa impermeable y evita rutas de alta montaña en días de lluvia intensa.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
728,3,medio,cultura,Chile,español,adultos mayores,sierra,Huaraz,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja adultos mayores, 3 días, presupuesto medio, intereses: cultura, región preferida: sierra, destino: Huaraz, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada a Huaraz. Aclimatación en la ciudad.
Día 2: Laguna 69: trekking de alta montaña.
Día 3: Chavín de Huántar: sitio arqueológico andino.

Alojamiento sugerido: hotel 3 estrellas (~$60-90/noche)
Tip para adultos mayores: Prefiere rutas con poco desnivel y toma días de aclimatación extra.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
729,3,alto,relax,Chile,español,familia con niños,costa,Líneas de Nazca,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja familia con niños, 3 días, presupuesto alto, intereses: relax, región preferida: costa, destino: Líneas de Nazca, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para familia con niños: Elige actividades de bajo impacto físico y lleva snacks.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
730,3,alto,relax,Chile,español,grupo de amigos,todo el país,Cusco + Lima + Mancora,seca (mayo-octubre),"Genera un itinerario turístico personalizado para el Perú basado en el perfil del viajero. El itinerario debe incluir actividades por día, recomendaciones de transporte, alojamiento según presupuesto y tips culturales relevantes.","Turista de Chile, viaja grupo de amigos, 3 días, presupuesto alto, intereses: relax, región preferida: todo el país, destino: Cusco + Lima + Mancora, temporada: seca (mayo-octubre), idioma: español.","Día 1: Llegada y aclimatación. Plaza de Armas y San Blas.
Día 2: Sacsayhuamán y Qorikancha.
Día 3: Valle Sagrado: Pisac, Ollantaytambo.

Alojamiento sugerido: hotel boutique 4 estrellas (~$120-180/noche)
Tip para grupo de amigos: Los tours privados suelen salir más económicos en grupo.
Nota de temporada: Es la mejor época para trekking y fotografía. Reserva con anticipación.
Transporte recomendado: combis locales para presupuesto bajo; taxi/remisse para comodidad."
